Date,SalesRep,Product,Units,Price,Total Sales,City,State,Region,Day
11/9/2013,Brooke  Horton,Nestle Rowntree Fruit Pastil,3,197,591,Nainital, Uttarakhand,North,Saturday
11/9/2013,Trevor  Jones,Nestle Kit Kat Cone,2,210,420,Pune, Maharashtra,West,Saturday
11/9/2013,Bethany  Pena,Nestle Rolo Potz,2,346,692,Nagpur, Maharashtra,West,Saturday
11/9/2013,Isabel  Cross,Nestle Fab,3,108,324,Ranchi, Jharkhand,East,Saturday
11/9/2013,Woodrow  Colon,Nestle Smarties Pop-Up,2,333,666,Cochin, Kerala,South,Saturday
11/9/2013,Rachel  Gomez,Nestle Smarties Pop-Up,3,198,594,Delhi, Delhi,North,Saturday
11/9/2013,Cassandra  Franklin,Nestle Aero Mint Potz,1,313,313,Delhi, Delhi,North,Saturday
11/9/2013,Don  Gonzales,Nestle Rowntree Fruit Pastil,1,376,376,Mysore, Karnataka,South,Saturday
11/9/2013,Marion  Glover,Nestle Rowntree Fruit Pastil,14,500,7000,Durgapur, West Bengal,East,Saturday
11/9/2013,Iris  Underwood,Nestle Maxibon Cookie,3,312,936,Pune, Maharashtra,West,Saturday
11/9/2013,Max  Rodgers,Nestle Fab,2,476,952,Nagpur, Maharashtra,West,Saturday
11/9/2013,Charlie  Wood,Nestle Fab,3,120,360,Agra, Uttar Pradesh,North,Saturday
11/9/2013,Cassandra  Franklin,Nestle Rowntree Fruit Pastil,3,120,360,Delhi, Delhi,North,Saturday
11/9/2013,Joey  Wong,Nestle Kit Kat Cone,1,267,267,Goa, Goa,West,Saturday
11/9/2013,Salvador  Bass,Nestle Aero Mint Potz,2,149,298,Goa, Goa,West,Saturday
11/9/2013,Cecilia  Manning,Nestle Kit Kat Cone,2,296,592,Trivandrum, Kerala,South,Saturday
11/9/2013,Andrew  Meyer,Nestle Kit Kat Cone,2,323,646,Mumbai, Maharashtra,West,Saturday
11/9/2013,Cindy  Becker,Nestle Aero Mint Potz,3,290,870,Bangalore, Karnataka,South,Saturday
11/9/2013,Ernest  Davis,Nestle Rowntree Fruit Pastil,3,450,1350,Mumbai, Maharashtra,West,Saturday
11/9/2013,Trevor  Jones,Nestle Fab,3,256,768,Pune, Maharashtra,West,Saturday
11/9/2013,Woodrow  Colon,Nestle Milky Bar Stick,2,390,780,Cochin, Kerala,South,Saturday
11/9/2013,Robert  Munoz,Nestle Nobbly Bobbly,14,430,6020,Delhi, Delhi,North,Saturday
11/9/2013,Brooke  Horton,Nestle Fab,11,311,3421,Nainital, Uttarakhand,North,Saturday
11/9/2013,Robert  Munoz,Nestle Milky Bar Stick,21,434,9114,Delhi, Delhi,North,Saturday
11/9/2013,Arturo  Francis,Nestle Aero Mint Potz,2,144,288,Ranchi, Jharkhand,East,Saturday
11/9/2013,Salvador  Bass,Nestle Smarties Pop-Up,2,155,310,Goa, Goa,West,Saturday
11/10/2013,Tracy  Reed,Nestle Rowntree Fruit Pastil,2,281,562,Agra, Uttar Pradesh,North,Sunday
11/10/2013,Brooke  Horton,Nestle Fab,19,267,5073,Nainital, Uttarakhand,North,Sunday
11/10/2013,Salvador  Bass,Nestle Smarties Pop-Up,7,235,1645,Goa, Goa,West,Sunday
11/10/2013,Sonya  Mullins,Nestle Rowntree Screamers,2,459,918,Kolkata, West Bengal,East,Sunday
11/10/2013,Elaine  Ellis,Nestle Toffee Crumble,3,373,1119,Hyderabad, Telangana,South,Sunday
11/10/2013,Jenny  Garcia,Nestle Smarties Pop-Up,3,498,1494,Shimla, Himachal Pradesh,North,Sunday
11/10/2013,Salvador  Bass,Nestle Smarties Pop-Up,2,460,920,Goa, Goa,West,Sunday
11/10/2013,Sylvester  Morales,Nestle Milky Bar Stick,4,206,824,Mumbai, Maharashtra,West,Sunday
11/10/2013,Bobbie  Ryan,Nestle Milky Bar Stick,2,487,974,Darjeeling, West Bengal,East,Sunday
11/10/2013,Drew  Rogers,Nestle Nobbly Bobbly,3,134,402,Delhi, Delhi,North,Sunday
11/10/2013,Mable  Lindsey,Nestle Aero Mint Potz,2,496,992,Ahmedabad, Gujarat,West,Sunday
11/10/2013,Paulette  Spencer,Nestle Rolo Potz,2,164,328,Hyderabad, Telangana,South,Sunday
11/10/2013,Brooke  Horton,Nestle Nobbly Bobbly,1,443,443,Nainital, Uttarakhand,North,Sunday
11/10/2013,Pauline  Beck,Nestle Aero Mint Potz,2,292,584,Pune, Maharashtra,West,Sunday
11/10/2013,Rachel  Gomez,Nestle Fab,4,199,796,Delhi, Delhi,North,Sunday
11/10/2013,Max  Rodgers,Nestle Smarties Pop-Up,2,294,588,Nagpur, Maharashtra,West,Sunday
11/10/2013,Elvira  Bowman,Nestle Rowntree Screamers,1,125,125,Srinagar, Jammu and Kashmir,North,Sunday
11/10/2013,Ben  Perez,Nestle Toffee Crumble,2,199,398,Goa, Goa,West,Sunday
11/10/2013,Arturo  Francis,Nestle Smarties Pop-Up,2,102,204,Ranchi, Jharkhand,East,Sunday
11/10/2013,Patty  Thompson,Nestle Fab,13,403,5239,Mumbai, Maharashtra,West,Sunday
11/10/2013,Cassandra  Franklin,Nestle Milky Bar Stick,1,311,311,Delhi, Delhi,North,Sunday
11/10/2013,Salvador  Bass,Nestle Rowntree Fruit Pastil,2,178,356,Goa, Goa,West,Sunday
11/10/2013,Patty  Thompson,Nestle Nobbly Bobbly,1,464,464,Mumbai, Maharashtra,West,Sunday
11/10/2013,Della  Jensen,Nestle Aero Mint Potz,3,398,1194,Patna, Bihar,East,Sunday
11/10/2013,Kyle  Carr,Nestle Nobbly Bobbly,20,435,8700,Delhi, Delhi,North,Sunday
11/10/2013,Fernando  Rowe,Nestle Milky Bar Stick,2,308,616,Ahmedabad, Gujarat,West,Sunday
11/10/2013,Tracy  Reed,Nestle Smarties Pop-Up,1,120,120,Agra, Uttar Pradesh,North,Sunday
11/10/2013,Dan  Peterson,Nestle Toffee Crumble,3,277,831,Shimla, Himachal Pradesh,North,Sunday
11/10/2013,Elvira  Bowman,Nestle Milky Bar Stick,2,176,352,Srinagar, Jammu and Kashmir,North,Sunday
11/10/2013,Edwin  Malone,Nestle Aero Mint Potz,3,105,315,Kolkata, West Bengal,East,Sunday
11/10/2013,Della  Jensen,Nestle Toffee Crumble,1,270,270,Patna, Bihar,East,Sunday
11/10/2013,Rachel  Gomez,Nestle Toffee Crumble,1,468,468,Delhi, Delhi,North,Sunday
11/10/2013,Edwin  Malone,Nestle Rowntree Fruit Pastil,19,360,6840,Kolkata, West Bengal,East,Sunday
11/10/2013,Drew  Rogers,Nestle Rowntree Fruit Pastil,3,291,873,Delhi, Delhi,North,Sunday
11/10/2013,Patty  Thompson,Nestle Rolo Potz,3,127,381,Mumbai, Maharashtra,West,Sunday
11/10/2013,Herman  Williams,Nestle Toffee Crumble,2,459,918,Darjeeling, West Bengal,East,Sunday
11/10/2013,Joey  Wong,Nestle Smarties Pop-Up,3,113,339,Goa, Goa,West,Sunday
11/10/2013,Fernando  Rowe,Nestle Maxibon Cookie,3,456,1368,Ahmedabad, Gujarat,West,Sunday
11/10/2013,Della  Jensen,Nestle Rowntree Fruit Pastil,1,243,243,Patna, Bihar,East,Sunday
11/10/2013,Sonya  Mullins,Nestle Rowntree Fruit Pastil,3,254,762,Kolkata, West Bengal,East,Sunday
11/10/2013,Ellen  Weaver,Nestle Smarties Pop-Up,1,365,365,Hyderabad, Telangana,South,Sunday
11/10/2013,Robert  Munoz,Nestle Fab,1,298,298,Delhi, Delhi,North,Sunday
11/10/2013,Brooke  Horton,Nestle Rolo Potz,1,265,265,Nainital, Uttarakhand,North,Sunday
11/10/2013,Iris  Underwood,Nestle Fab,3,354,1062,Pune, Maharashtra,West,Sunday
11/10/2013,Carla  Mccormick,Nestle Rowntree Fruit Pastil,2,248,496,Varanasi, Uttar Pradesh,North,Sunday
11/10/2013,Della  Jensen,Nestle Fab,1,214,214,Patna, Bihar,East,Sunday
11/10/2013,Marion  Glover,Nestle Toffee Crumble,2,363,726,Durgapur, West Bengal,East,Sunday
11/10/2013,Beth  Tucker,Nestle Aero Mint Potz,1,469,469,Pune, Maharashtra,West,Sunday
11/11/2013,Guillermo  Potter,Nestle Aero Mint Potz,3,387,1161,Nainital, Uttarakhand,North,Monday
11/11/2013,Lynette  Brewer,Nestle Kit Kat Cone,3,249,747,Varanasi, Uttar Pradesh,North,Monday
11/11/2013,Ernest  Davis,Nestle Milky Bar Stick,1,147,147,Mumbai, Maharashtra,West,Monday
11/11/2013,Salvador  Bass,Nestle Smarties Pop-Up,1,355,355,Goa, Goa,West,Monday
11/11/2013,Rachel  Gomez,Nestle Milky Bar Stick,2,332,664,Delhi, Delhi,North,Monday
11/11/2013,Cecilia  Manning,Nestle Milky Bar Stick,2,393,786,Trivandrum, Kerala,South,Monday
11/11/2013,Kyle  Carr,Nestle Rowntree Fruit Pastil,24,495,11880,Delhi, Delhi,North,Monday
11/11/2013,Drew  Rogers,Nestle Milky Bar Stick,1,383,383,Delhi, Delhi,North,Monday
11/11/2013,Austin  Reynolds,Nestle Toffee Crumble,2,344,688,Kolkata, West Bengal,East,Monday
11/11/2013,Christina  Fuller,Nestle Aero Mint Potz,1,321,321,Nagpur, Maharashtra,West,Monday
11/11/2013,Beth  Tucker,Nestle Fab,3,160,480,Pune, Maharashtra,West,Monday
11/11/2013,Brooke  Horton,Nestle Rowntree Screamers,2,358,716,Nainital, Uttarakhand,North,Monday
11/11/2013,Marion  Glover,Nestle Fab,2,110,220,Durgapur, West Bengal,East,Monday
11/11/2013,Kyle  Carr,Nestle Fab,2,475,950,Delhi, Delhi,North,Monday
11/11/2013,Cassandra  Franklin,Nestle Kit Kat Cone,1,199,199,Delhi, Delhi,North,Monday
11/11/2013,Shari  Silva,Nestle Fab,1,177,177,Mysore, Karnataka,South,Monday
11/11/2013,Robert  Munoz,Nestle Aero Mint Potz,1,273,273,Delhi, Delhi,North,Monday
11/11/2013,Nellie  Joseph,Nestle Smarties Pop-Up,2,128,256,Patna, Bihar,East,Monday
11/11/2013,Robert  Munoz,Nestle Kit Kat Cone,2,260,520,Delhi, Delhi,North,Monday
11/11/2013,Austin  Reynolds,Nestle Fab,2,226,452,Kolkata, West Bengal,East,Monday
11/11/2013,Della  Jensen,Nestle Rowntree Fruit Pastil,3,330,990,Patna, Bihar,East,Monday
11/11/2013,Colleen  Warren,Nestle Aero Mint Potz,3,383,1149,Ahmedabad, Gujarat,West,Monday
11/11/2013,Blake  Bridges,Nestle Aero Mint Potz,1,240,240,Cochin, Kerala,South,Monday
11/11/2013,Herman  Williams,Nestle Kit Kat Cone,2,240,480,Darjeeling, West Bengal,East,Monday
11/11/2013,Woodrow  Colon,Nestle Kit Kat Cone,3,213,639,Cochin, Kerala,South,Monday
11/11/2013,Trevor  Jones,Nestle Smarties Pop-Up,1,487,487,Pune, Maharashtra,West,Monday
11/11/2013,Shari  Silva,Nestle Toffee Crumble,2,130,260,Mysore, Karnataka,South,Monday
11/11/2013,Rachel  Gomez,Nestle Rolo Potz,3,456,1368,Delhi, Delhi,North,Monday
11/11/2013,Drew  Rogers,Nestle Milky Bar Stick,1,465,465,Delhi, Delhi,North,Monday
11/11/2013,Elvira  Bowman,Nestle Kit Kat Cone,1,187,187,Srinagar, Jammu and Kashmir,North,Monday
11/11/2013,Drew  Rogers,Nestle Aero Mint Potz,1,451,451,Delhi, Delhi,North,Monday
11/11/2013,Lee  Mack,Nestle Kit Kat Cone,3,386,1158,Delhi, Delhi,North,Monday
11/11/2013,Shari  Silva,Nestle Toffee Crumble,2,395,790,Mysore, Karnataka,South,Monday
11/11/2013,Cassandra  Franklin,Nestle Smarties Pop-Up,2,133,266,Delhi, Delhi,North,Monday
11/11/2013,Salvador  Bass,Nestle Rowntree Screamers,2,128,256,Goa, Goa,West,Monday
11/11/2013,Mable  Lindsey,Nestle Kit Kat Cone,1,150,150,Ahmedabad, Gujarat,West,Monday
11/11/2013,Rachel  Gomez,Nestle Maxibon Cookie,17,362,6154,Delhi, Delhi,North,Monday
11/11/2013,Jaime  Pearson,Nestle Rowntree Screamers,1,382,382,Jodhpur, Rajasthan,North,Monday
11/11/2013,Willie  Vega,Nestle Aero Mint Potz,2,171,342,Delhi, Delhi,North,Monday
11/11/2013,Johanna  Boone,Nestle Kit Kat Cone,3,155,465,Mysore, Karnataka,South,Monday
11/11/2013,Jaime  Pearson,Nestle Smarties Pop-Up,2,466,932,Jodhpur, Rajasthan,North,Monday
11/11/2013,Cassandra  Franklin,Nestle Milky Bar Stick,2,413,826,Delhi, Delhi,North,Monday
11/11/2013,Ruben  Nunez,Nestle Rowntree Fruit Pastil,2,294,588,Ahmedabad, Gujarat,West,Monday
11/11/2013,Edwin  Malone,Nestle Milky Bar Stick,2,202,404,Kolkata, West Bengal,East,Monday
11/11/2013,Eric  Rose,Nestle Milky Bar Stick,3,107,321,Mumbai, Maharashtra,West,Monday
11/11/2013,Austin  Reynolds,Nestle Fab,2,453,906,Kolkata, West Bengal,East,Monday
11/11/2013,Trevor  Jones,Nestle Toffee Crumble,2,244,488,Pune, Maharashtra,West,Monday
11/11/2013,Fernando  Rowe,Nestle Kit Kat Cone,2,478,956,Ahmedabad, Gujarat,West,Monday
11/11/2013,Bernadette  Page,Nestle Smarties Pop-Up,3,171,513,Delhi, Delhi,North,Monday
11/11/2013,Jaime  Pearson,Nestle Milky Bar Stick,2,310,620,Jodhpur, Rajasthan,North,Monday
11/11/2013,Shari  Silva,Nestle Maxibon Cookie,1,133,133,Mysore, Karnataka,South,Monday
11/11/2013,Shari  Silva,Nestle Aero Mint Potz,3,137,411,Mysore, Karnataka,South,Monday
11/11/2013,Eric  Rose,Nestle Rowntree Screamers,1,228,228,Mumbai, Maharashtra,West,Monday
11/11/2013,Brooke  Horton,Nestle Smarties Pop-Up,3,164,492,Nainital, Uttarakhand,North,Monday
11/11/2013,Cecilia  Manning,Nestle Smarties Pop-Up,3,338,1014,Trivandrum, Kerala,South,Monday
11/11/2013,Bernadette  Page,Nestle Aero Mint Potz,2,405,810,Delhi, Delhi,North,Monday
11/11/2013,Shari  Silva,Nestle Rolo Potz,3,290,870,Mysore, Karnataka,South,Monday
11/11/2013,Mable  Lindsey,Nestle Rolo Potz,3,218,654,Ahmedabad, Gujarat,West,Monday
11/11/2013,Carla  Mccormick,Nestle Aero Mint Potz,2,244,488,Varanasi, Uttar Pradesh,North,Monday
11/11/2013,Della  Jensen,Nestle Toffee Crumble,2,108,216,Patna, Bihar,East,Monday
11/11/2013,Mable  Lindsey,Nestle Toffee Crumble,2,379,758,Ahmedabad, Gujarat,West,Monday
11/11/2013,Eddie  Green,Nestle Rowntree Fruit Pastil,1,319,319,Durgapur, West Bengal,East,Monday
11/11/2013,Salvador  Bass,Nestle Fab,3,366,1098,Goa, Goa,West,Monday
11/12/2013,Max  Rodgers,Nestle Toffee Crumble,2,189,378,Nagpur, Maharashtra,West,Tuesday
11/12/2013,Elaine  Ellis,Nestle Milky Bar Stick,1,474,474,Hyderabad, Telangana,South,Tuesday
11/12/2013,Sylvester  Morales,Nestle Fab,1,345,345,Mumbai, Maharashtra,West,Tuesday
11/12/2013,Pauline  Beck,Nestle Rowntree Fruit Pastil,2,259,518,Pune, Maharashtra,West,Tuesday
11/12/2013,Ben  Perez,Nestle Milky Bar Stick,3,459,1377,Goa, Goa,West,Tuesday
11/12/2013,Patty  Thompson,Nestle Milky Bar Stick,3,500,1500,Mumbai, Maharashtra,West,Tuesday
11/12/2013,Cassandra  Franklin,Nestle Kit Kat Cone,2,133,266,Delhi, Delhi,North,Tuesday
11/12/2013,Max  Rodgers,Nestle Rowntree Fruit Pastil,1,357,357,Nagpur, Maharashtra,West,Tuesday
11/12/2013,Drew  Rogers,Nestle Aero Mint Potz,22,378,8316,Delhi, Delhi,North,Tuesday
11/12/2013,Cecilia  Manning,Nestle Aero Mint Potz,2,391,782,Trivandrum, Kerala,South,Tuesday
11/12/2013,Ruben  Nunez,Nestle Aero Mint Potz,3,265,795,Ahmedabad, Gujarat,West,Tuesday
11/12/2013,Joey  Wong,Nestle Rowntree Fruit Pastil,18,346,6228,Goa, Goa,West,Tuesday
11/12/2013,Ernest  Davis,Nestle Toffee Crumble,2,403,806,Mumbai, Maharashtra,West,Tuesday
11/12/2013,Cassandra  Franklin,Nestle Smarties Pop-Up,1,483,483,Delhi, Delhi,North,Tuesday
11/12/2013,Robert  Munoz,Nestle Toffee Crumble,1,304,304,Delhi, Delhi,North,Tuesday
11/12/2013,Felicia  Jennings,Nestle Milky Bar Stick,3,449,1347,Pune, Maharashtra,West,Tuesday
11/12/2013,Donna  Reid,Nestle Aero Mint Potz,2,329,658,Goa, Goa,West,Tuesday
11/12/2013,Charlie  Wood,Nestle Rowntree Fruit Pastil,1,120,120,Agra, Uttar Pradesh,North,Tuesday
11/12/2013,Tracy  Reed,Nestle Rowntree Screamers,3,386,1158,Agra, Uttar Pradesh,North,Tuesday
11/12/2013,Max  Rodgers,Nestle Rowntree Fruit Pastil,2,290,580,Nagpur, Maharashtra,West,Tuesday
11/12/2013,Cecilia  Manning,Nestle Maxibon Cookie,17,215,3655,Trivandrum, Kerala,South,Tuesday
11/12/2013,Drew  Rogers,Nestle Rowntree Fruit Pastil,3,286,858,Delhi, Delhi,North,Tuesday
11/12/2013,Peter  Hodges,Nestle Toffee Crumble,2,213,426,Shimla, Himachal Pradesh,North,Tuesday
11/12/2013,Ben  Perez,Nestle Maxibon Cookie,3,137,411,Goa, Goa,West,Tuesday
11/12/2013,Christy  Olson,Nestle Smarties Pop-Up,3,244,732,Surat, Gujarat,West,Tuesday
11/12/2013,Kyle  Carr,Nestle Rowntree Screamers,1,436,436,Delhi, Delhi,North,Tuesday
11/12/2013,Andrew  Meyer,Nestle Fab,1,217,217,Mumbai, Maharashtra,West,Tuesday
11/12/2013,Eric  Rose,Nestle Smarties Pop-Up,2,314,628,Mumbai, Maharashtra,West,Tuesday
11/12/2013,Brooke  Horton,Nestle Smarties Pop-Up,3,385,1155,Nainital, Uttarakhand,North,Tuesday
11/12/2013,Lynette  Brewer,Nestle Maxibon Cookie,2,181,362,Varanasi, Uttar Pradesh,North,Tuesday
11/12/2013,Mable  Lindsey,Nestle Fab,1,398,398,Ahmedabad, Gujarat,West,Tuesday
11/12/2013,Salvador  Bass,Nestle Maxibon Cookie,1,413,413,Goa, Goa,West,Tuesday
11/12/2013,Eric  Rose,Nestle Kit Kat Cone,3,288,864,Mumbai, Maharashtra,West,Tuesday
11/12/2013,Jenny  Garcia,Nestle Smarties Pop-Up,1,163,163,Shimla, Himachal Pradesh,North,Tuesday
11/12/2013,Sandra  Floyd,Nestle Rowntree Fruit Pastil,1,298,298,Nainital, Uttarakhand,North,Tuesday
11/12/2013,Colleen  Warren,Nestle Toffee Crumble,3,283,849,Ahmedabad, Gujarat,West,Tuesday
11/12/2013,Nellie  Joseph,Nestle Fab,2,117,234,Patna, Bihar,East,Tuesday
11/12/2013,Ruben  Nunez,Nestle Fab,2,163,326,Ahmedabad, Gujarat,West,Tuesday
11/12/2013,Ruben  Nunez,Nestle Fab,1,471,471,Ahmedabad, Gujarat,West,Tuesday
11/12/2013,Sylvester  Morales,Nestle Nobbly Bobbly,1,277,277,Mumbai, Maharashtra,West,Tuesday
11/12/2013,Marion  Glover,Nestle Toffee Crumble,2,497,994,Durgapur, West Bengal,East,Tuesday
11/12/2013,Paulette  Spencer,Nestle Toffee Crumble,3,266,798,Hyderabad, Telangana,South,Tuesday
11/12/2013,Johanna  Boone,Nestle Kit Kat Cone,2,431,862,Mysore, Karnataka,South,Tuesday
11/12/2013,Sandra  Floyd,Nestle Rowntree Screamers,2,421,842,Nainital, Uttarakhand,North,Tuesday
11/12/2013,Elvira  Bowman,Nestle Toffee Crumble,4,297,1188,Srinagar, Jammu and Kashmir,North,Tuesday
11/12/2013,Blake  Bridges,Nestle Milky Bar Stick,2,382,764,Cochin, Kerala,South,Tuesday
11/12/2013,Felicia  Jennings,Nestle Rolo Potz,2,106,212,Pune, Maharashtra,West,Tuesday
11/12/2013,Drew  Rogers,Nestle Aero Mint Potz,2,131,262,Delhi, Delhi,North,Tuesday
11/12/2013,Brooke  Horton,Nestle Toffee Crumble,2,130,260,Nainital, Uttarakhand,North,Tuesday
11/12/2013,Cindy  Becker,Nestle Maxibon Cookie,3,489,1467,Bangalore, Karnataka,South,Tuesday
11/12/2013,Christy  Olson,Nestle Smarties Pop-Up,2,134,268,Surat, Gujarat,West,Tuesday
11/12/2013,Drew  Rogers,Nestle Rowntree Fruit Pastil,3,237,711,Delhi, Delhi,North,Tuesday
11/12/2013,Billie  Chandler,Nestle Aero Mint Potz,3,120,360,Surat, Gujarat,West,Tuesday
11/12/2013,Andrew  Meyer,Nestle Smarties Pop-Up,2,273,546,Mumbai, Maharashtra,West,Tuesday
11/12/2013,Elvira  Bowman,Nestle Maxibon Cookie,1,107,107,Srinagar, Jammu and Kashmir,North,Tuesday
11/12/2013,Della  Jensen,Nestle Nobbly Bobbly,2,167,334,Patna, Bihar,East,Tuesday
11/13/2013,Billie  Chandler,Nestle Rolo Potz,3,404,1212,Surat, Gujarat,West,Wednesday
11/13/2013,Willie  Vega,Nestle Toffee Crumble,2,246,492,Delhi, Delhi,North,Wednesday
11/13/2013,Cindy  Becker,Nestle Smarties Pop-Up,3,140,420,Bangalore, Karnataka,South,Wednesday
11/13/2013,Cassandra  Franklin,Nestle Toffee Crumble,2,349,698,Delhi, Delhi,North,Wednesday
11/13/2013,Marion  Glover,Nestle Rolo Potz,24,244,5856,Durgapur, West Bengal,East,Wednesday
11/13/2013,Johanna  Boone,Nestle Smarties Pop-Up,2,316,632,Mysore, Karnataka,South,Wednesday
11/13/2013,Salvador  Bass,Nestle Rowntree Screamers,2,120,240,Goa, Goa,West,Wednesday
11/13/2013,Salvador  Bass,Nestle Milky Bar Stick,1,358,358,Goa, Goa,West,Wednesday
11/13/2013,Trevor  Jones,Nestle Kit Kat Cone,1,416,416,Pune, Maharashtra,West,Wednesday
11/13/2013,Billie  Chandler,Nestle Fab,1,459,459,Surat, Gujarat,West,Wednesday
11/13/2013,Salvador  Bass,Nestle Milky Bar Stick,1,176,176,Goa, Goa,West,Wednesday
11/13/2013,Cindy  Becker,Nestle Milky Bar Stick,3,261,783,Bangalore, Karnataka,South,Wednesday
11/13/2013,Marian  Hill,Nestle Maxibon Cookie,1,222,222,Trivandrum, Kerala,South,Wednesday
11/13/2013,Patty  Thompson,Nestle Rowntree Screamers,10,279,2790,Mumbai, Maharashtra,West,Wednesday
11/13/2013,Rachel  Gomez,Nestle Fab,3,149,447,Delhi, Delhi,North,Wednesday
11/13/2013,Drew  Rogers,Nestle Fab,21,446,9366,Delhi, Delhi,North,Wednesday
11/13/2013,Lorraine  Gibson,Nestle Kit Kat Cone,1,457,457,Kolkata, West Bengal,East,Wednesday
11/13/2013,Trevor  Jones,Nestle Rowntree Screamers,4,135,540,Pune, Maharashtra,West,Wednesday
11/13/2013,Cindy  Becker,Nestle Aero Mint Potz,2,406,812,Bangalore, Karnataka,South,Wednesday
11/13/2013,Shari  Silva,Nestle Fab,2,380,760,Mysore, Karnataka,South,Wednesday
11/13/2013,Tiffany  May,Nestle Rowntree Fruit Pastil,17,280,4760,Agra, Uttar Pradesh,North,Wednesday
11/13/2013,Joey  Wong,Nestle Milky Bar Stick,2,150,300,Goa, Goa,West,Wednesday
11/13/2013,Elbert  Klein,Nestle Maxibon Cookie,1,427,427,Cochin, Kerala,South,Wednesday
11/13/2013,Felicia  Jennings,Nestle Fab,3,235,705,Pune, Maharashtra,West,Wednesday
11/13/2013,Drew  Rogers,Nestle Nobbly Bobbly,2,416,832,Delhi, Delhi,North,Wednesday
11/13/2013,Dan  Peterson,Nestle Smarties Pop-Up,2,168,336,Shimla, Himachal Pradesh,North,Wednesday
11/13/2013,Iris  Underwood,Nestle Toffee Crumble,3,265,795,Pune, Maharashtra,West,Wednesday
11/13/2013,Mable  Lindsey,Nestle Rowntree Screamers,1,361,361,Ahmedabad, Gujarat,West,Wednesday
11/13/2013,Max  Rodgers,Nestle Milky Bar Stick,1,433,433,Nagpur, Maharashtra,West,Wednesday
11/13/2013,Donna  Reid,Nestle Kit Kat Cone,2,479,958,Goa, Goa,West,Wednesday
11/13/2013,Ivan  Adkins,Nestle Maxibon Cookie,2,223,446,Mumbai, Maharashtra,West,Wednesday
11/13/2013,Elvira  Bowman,Nestle Milky Bar Stick,3,246,738,Srinagar, Jammu and Kashmir,North,Wednesday
11/13/2013,Isabel  Cross,Nestle Rowntree Screamers,4,364,1456,Ranchi, Jharkhand,East,Wednesday
11/13/2013,Cindy  Becker,Nestle Smarties Pop-Up,2,355,710,Bangalore, Karnataka,South,Wednesday
11/13/2013,Cecilia  Manning,Nestle Rolo Potz,24,261,6264,Trivandrum, Kerala,South,Wednesday
11/13/2013,Peter  Hodges,Nestle Smarties Pop-Up,3,335,1005,Shimla, Himachal Pradesh,North,Wednesday
11/13/2013,Donna  Reid,Nestle Aero Mint Potz,2,378,756,Goa, Goa,West,Wednesday
11/13/2013,Ivan  Adkins,Nestle Fab,1,424,424,Mumbai, Maharashtra,West,Wednesday
11/13/2013,Ivan  Adkins,Nestle Aero Mint Potz,5,336,1680,Mumbai, Maharashtra,West,Wednesday
11/13/2013,Ernest  Davis,Nestle Maxibon Cookie,1,236,236,Mumbai, Maharashtra,West,Wednesday
11/13/2013,Carla  Mccormick,Nestle Aero Mint Potz,2,433,866,Varanasi, Uttar Pradesh,North,Wednesday
11/13/2013,Tiffany  May,Nestle Toffee Crumble,2,204,408,Agra, Uttar Pradesh,North,Wednesday
11/13/2013,Dan  Peterson,Nestle Toffee Crumble,23,441,10143,Shimla, Himachal Pradesh,North,Wednesday
11/13/2013,Sonya  Mullins,Nestle Smarties Pop-Up,9,133,1197,Kolkata, West Bengal,East,Wednesday
11/14/2013,Jenny  Garcia,Nestle Rolo Potz,3,183,549,Shimla, Himachal Pradesh,North,Thursday
11/14/2013,Sandra  Floyd,Nestle Aero Mint Potz,5,125,625,Nainital, Uttarakhand,North,Thursday
11/14/2013,Cassandra  Franklin,Nestle Fab,2,122,244,Delhi, Delhi,North,Thursday
11/14/2013,Robert  Munoz,Nestle Milky Bar Stick,2,347,694,Delhi, Delhi,North,Thursday
11/14/2013,Cecilia  Manning,Nestle Maxibon Cookie,13,155,2015,Trivandrum, Kerala,South,Thursday
11/14/2013,Mable  Lindsey,Nestle Nobbly Bobbly,18,486,8748,Ahmedabad, Gujarat,West,Thursday
11/14/2013,Cindy  Becker,Nestle Rolo Potz,3,314,942,Bangalore, Karnataka,South,Thursday
11/14/2013,Guillermo  Potter,Nestle Smarties Pop-Up,2,207,414,Nainital, Uttarakhand,North,Thursday
11/14/2013,Iris  Underwood,Nestle Rowntree Fruit Pastil,2,494,988,Pune, Maharashtra,West,Thursday
11/14/2013,Arturo  Francis,Nestle Aero Mint Potz,4,325,1300,Ranchi, Jharkhand,East,Thursday
11/14/2013,Mable  Lindsey,Nestle Fab,3,133,399,Ahmedabad, Gujarat,West,Thursday
11/14/2013,Salvador  Bass,Nestle Aero Mint Potz,3,163,489,Goa, Goa,West,Thursday
11/14/2013,Ellen  Weaver,Nestle Rowntree Fruit Pastil,3,416,1248,Hyderabad, Telangana,South,Thursday
11/14/2013,Robert  Munoz,Nestle Smarties Pop-Up,3,492,1476,Delhi, Delhi,North,Thursday
11/14/2013,Rachel  Gomez,Nestle Smarties Pop-Up,3,282,846,Delhi, Delhi,North,Thursday
